locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WG09_00052	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P003_WG09_00053	CDS	291				hypothetical protein
P003_WG09_00054	tRNA	75				tRNA-Met(cat)
P003_WG09_00055	CDS	414	atpE			ATP synthase CF1 epsilon subunit
P003_WG09_00056	CDS	1587	atpB			ATP synthase CF1 beta subunit
P003_WG09_00057	CDS	1434	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WG09_00058	tRNA	75				tRNA-Met(cat)
P003_WG09_00059	CDS	618				hypothetical protein
P003_WG09_00060	CDS	396				hypothetical protein
P003_WG09_00061	tRNA	83				tRNA-Leu(caa)
P003_WG09_00062	CDS	615	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P003_WG09_00063	CDS	120				hypothetical protein
P003_WG09_00064	CDS	849	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P003_WG09_00065	CDS	471	rps7			ribosomal protein S7
P003_WG09_00066	CDS	159				hypothetical protein
P003_WG09_00067	CDS	369				hypothetical protein
P003_WG09_00068	CDS	387				hypothetical protein
P003_WG09_00069	tRNA	72				tRNA-Val(gac)
P003_WG09_00070	rRNA	1487				16S ribosomal RNA
P003_WG09_00071	CDS	171				hypothetical protein
P003_WG09_00072	CDS	225				hypothetical protein
P003_WG09_00073	CDS	195				hypothetical protein
P003_WG09_00074	CDS	177				hypothetical protein
P003_WG09_00075	CDS	237				hypothetical protein
P003_WG09_00076	rRNA	3076				23S ribosomal RNA
P003_WG09_00077	tRNA	75				tRNA-Arg(acg)
P003_WG09_00078	tRNA	74				tRNA-Asn(gtt)
P003_WG09_00079	CDS	177				hypothetical protein
P003_WG09_00080	CDS	273	rps15			ribosomal protein S15
P003_WG09_00081	CDS	339	rpl2_1			ribosomal protein L2
P003_WG09_00082	CDS	117				hypothetical protein
P003_WG09_00083	CDS	498	rpl2_2			ribosomal protein L2
P003_WG09_00084	tRNA	75				tRNA-His(gtg)
P003_WG09_00085	CDS	216	rps19			ribosomal protein S19
P003_WG09_00086	CDS	1140	ndhH_1			NADH-plastoquinone oxidoreductase subunit 7
P003_WG09_00087	CDS	564	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WG09_00088	CDS	426	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WG09_00089	CDS	549	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WG09_00090	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WG09_00091	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WG09_00092	CDS	246	psaC			photosystem I subunit VII
P003_WG09_00093	CDS	1503	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WG09_00094	CDS	960	ccsA			cytochrome c heme attachment protein
P003_WG09_00095	tRNA	80				tRNA-Leu(tag)
P003_WG09_00096	CDS	135				hypothetical protein
P003_WG09_00097	CDS	2250	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WG09_00098	CDS	135	ndhH_2			NADH-plastoquinone oxidoreductase subunit 7
P003_WG09_00099	CDS	111	psaI			photosystem I subunit VIII
P003_WG09_00100	CDS	558	ycf4			photosystem I assembly protein Ycf4
P003_WG09_00101	CDS	690	cemA			envelope membrane protein
P003_WG09_00102	CDS	963	petA			cytochrome f
P003_WG09_00103	CDS	123	psbJ			photosystem II protein J
P003_WG09_00104	CDS	117	psbL			photosystem II protein L
P003_WG09_00105	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P003_WG09_00106	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P003_WG09_00107	tRNA	74				tRNA-Trp(cca)
P003_WG09_00108	tRNA	76				tRNA-Pro(tgg)
P003_WG09_00109	CDS	159	psaJ			photosystem I subunit IX
P003_WG09_00110	CDS	513				hypothetical protein
P003_WG09_00111	CDS	360	rpl20			ribosomal protein L20
P003_WG09_00112	CDS	150				hypothetical protein
P003_WG09_00113	CDS	651	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WG09_00114	CDS	213				hypothetical protein
P003_WG09_00115	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WG09_00116	CDS	117	psbT			photosystem II protein T
P003_WG09_00117	CDS	357	psbH			Photosystem II reaction center protein H
P003_WG09_00118	CDS	699	petB			cytochrome b6
P003_WG09_00119	CDS	525	petD			cytochrome b6/f complex subunit IV
P003_WG09_00120	CDS	1026	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P003_WG09_00121	CDS	432	rps11			ribosomal protein S11
P003_WG09_00122	CDS	342	infA			Translation initiation factor IF-1
P003_WG09_00123	CDS	411	rps8			ribosomal protein S8
P003_WG09_00124	CDS	372	rpl14			ribosomal protein L14
P003_WG09_00125	CDS	363	rpl16			ribosomal protein L16
P003_WG09_00126	CDS	162				hypothetical protein
P003_WG09_00127	CDS	183				hypothetical protein
P003_WG09_00128	CDS	183				hypothetical protein
P003_WG09_00129	CDS	720	rps3			ribosomal protein S3
P003_WG09_00130	CDS	444				hypothetical protein
P003_WG09_00131	CDS	90				hypothetical protein
