locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WG12_00036	CDS	384	infA			translational initiation factor 1
P002_WG12_00037	CDS	420	rps11			ribosomal protein S11
P002_WG12_00038	CDS	828	rpoA_1			RNA polymerase alpha subunit
P002_WG12_00039	CDS	204				hypothetical protein
P002_WG12_00040	CDS	708	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WG12_00041	CDS	1866	rpoA_2	2.7.7.6		DNA-directed RNA polymerase subunit alpha
P002_WG12_00042	CDS	3183	rpoB			RNA polymerase beta subunit
P002_WG12_00043	CDS	195				hypothetical protein
P002_WG12_00044	CDS	459	rpoC1_1			RNA polymerase beta' subunit
P002_WG12_00045	CDS	1404	rpoC1_2			RNA polymerase beta' subunit
P002_WG12_00046	CDS	4311	rpoC2			RNA polymerase beta'' subunit
P002_WG12_00047	CDS	714	rps2			ribosomal protein S2
P002_WG12_00048	CDS	744	atpI			ATP synthase CF0 subunit IV
P002_WG12_00049	tRNA	74				tRNA-Met(cat)
P002_WG12_00050	CDS	291				hypothetical protein
P002_WG12_00051	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WG12_00052	CDS	171	atpF_1			ATP synthase CF0 subunit I
P002_WG12_00053	CDS	198				hypothetical protein
P002_WG12_00054	CDS	267	atpF_2			ATP synthase CF0 subunit I
P002_WG12_00055	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P002_WG12_00056	tRNA	72				tRNA-Arg(tct)
P002_WG12_00057	CDS	261				hypothetical protein
P002_WG12_00058	tRNA	90				tRNA-Ser(gct)
P002_WG12_00059	CDS	195	psbK			photosystem II protein K
P002_WG12_00060	tRNA	72				tRNA-Gln(ttg)
P002_WG12_00061	CDS	228				hypothetical protein
P002_WG12_00062	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WG12_00063	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WG12_00064	CDS	303	rps14			ribosomal protein S14
P002_WG12_00065	tRNA	74				tRNA-Met(cat)
P002_WG12_00066	tRNA	74				tRNA-Gly(gcc)
P002_WG12_00067	tRNA	77				tRNA-Ile(aat)
P002_WG12_00068	tRNA	74				tRNA-Gly(gcc)
P002_WG12_00069	CDS	213	psbZ			photosystem II protein Z
P002_WG12_00070	tRNA	93				tRNA-Ser(tga)
P002_WG12_00071	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WG12_00072	CDS	1062	psbD			photosystem II protein D2
P002_WG12_00073	CDS	291				hypothetical protein
P002_WG12_00074	tRNA	74				tRNA-Thr(ggt)
P002_WG12_00075	CDS	525	petD			cytochrome b6/f complex subunit IV
P002_WG12_00076	CDS	198				hypothetical protein
P002_WG12_00077	CDS	2244	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P002_WG12_00078	CDS	345				hypothetical protein
P002_WG12_00079	CDS	264				hypothetical protein
P002_WG12_00080	CDS	294				hypothetical protein
P002_WG12_00081	CDS	555	ycf4			photosystem I assembly protein Ycf4
P002_WG12_00082	CDS	690	cemA			envelope membrane protein
P002_WG12_00083	CDS	963	petA			cytochrome f
P002_WG12_00084	CDS	258				hypothetical protein
P002_WG12_00085	CDS	303				hypothetical protein
P002_WG12_00086	CDS	249				hypothetical protein
P002_WG12_00087	CDS	129				hypothetical protein
P002_WG12_00088	rRNA	1497				16S ribosomal RNA
P002_WG12_00089	CDS	1059				hypothetical protein
P002_WG12_00090	CDS	489	petB			cytochrome b6
P002_WG12_00091	CDS	222	psbH			photosystem II phosphoprotein
P002_WG12_00092	CDS	231	psbN			Protein PsbN
P002_WG12_00093	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WG12_00094	CDS	162				hypothetical protein
P002_WG12_00095	CDS	381				hypothetical protein
P002_WG12_00096	CDS	534	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P002_WG12_00097	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P002_WG12_00098	CDS	357	psaC	1.97.1.12		Photosystem I iron-sulfur center
P002_WG12_00099	CDS	1521	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P002_WG12_00100	CDS	963	ccsA			cytochrome c heme attachment protein
P002_WG12_00101	tRNA	80				tRNA-Leu(tag)
P002_WG12_00102	CDS	258				hypothetical protein
P002_WG12_00103	CDS	930				hypothetical protein
P002_WG12_00104	CDS	279	rps15			ribosomal protein S15
P002_WG12_00105	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P002_WG12_00106	CDS	567	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P002_WG12_00107	CDS	471	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P002_WG12_00108	CDS	525	ndhI			NADH-plastoquinone oxidoreductase subunit I
P002_WG12_00109	CDS	156				hypothetical protein
P002_WG12_00110	CDS	792	psbA			photosystem II protein D1
P002_WG12_00111	tRNA	75				tRNA-His(gtg)
P002_WG12_00112	CDS	222				hypothetical protein
P002_WG12_00113	CDS	243				hypothetical protein
P002_WG12_00114	CDS	114				hypothetical protein
P002_WG12_00115	CDS	129				hypothetical protein
P002_WG12_00116	CDS	234				hypothetical protein
P002_WG12_00117	CDS	159	rps16			ribosomal protein S16
P002_WG12_00118	CDS	603				hypothetical protein
P002_WG12_00119	tRNA	72				tRNA-Val(gac)
P002_WG12_00120	CDS	360				hypothetical protein
P002_WG12_00121	CDS	471	rps7			ribosomal protein S7
P002_WG12_00122	CDS	795	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P002_WG12_00123	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WG12_00124	CDS	267				hypothetical protein
P002_WG12_00125	tRNA	83				tRNA-Leu(caa)
P002_WG12_00126	CDS	183				hypothetical protein
P002_WG12_00127	CDS	153				hypothetical protein
P002_WG12_00128	CDS	207				hypothetical protein
P002_WG12_00129	CDS	183				hypothetical protein
P002_WG12_00130	CDS	288				hypothetical protein
P002_WG12_00131	tRNA	74				tRNA-Met(cat)
P002_WG12_00132	CDS	225				hypothetical protein
P002_WG12_00133	CDS	288	rpl23			ribosomal protein L23
P002_WG12_00134	CDS	801	rpl2			ribosomal protein L2
P002_WG12_00135	CDS	279	rps19			ribosomal protein S19
P002_WG12_00136	CDS	468	rpl22_2			ribosomal protein L22
P002_WG12_00137	CDS	687	rps3_2			ribosomal protein S3
P002_WG12_00138	CDS	1521	matK			maturase K
P002_WG12_00139	CDS	285				hypothetical protein
P002_WG12_00140	CDS	300				hypothetical protein
P002_WG12_00141	CDS	249	ycf3			hypothetical chloroplast RF34
P002_WG12_00142	tRNA	88				tRNA-Ser(gga)
P002_WG12_00143	CDS	636	rps4			ribosomal protein S4
P002_WG12_00144	tRNA	75				tRNA-Thr(tgt)
P002_WG12_00145	tRNA	74				tRNA-Phe(gaa)
P002_WG12_00146	CDS	522	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WG12_00147	CDS	678	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WG12_00148	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WG12_00149	CDS	189				hypothetical protein
P002_WG12_00150	CDS	1449	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WG12_00151	CDS	1497	atpB			ATP synthase CF1 beta subunit
P002_WG12_00152	CDS	414	atpE			ATP synthase CF1 epsilon subunit
P002_WG12_00153	tRNA	73				tRNA-Met(cat)
