locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WD09_00033	tRNA	75				tRNA-His(gtg)
P002_WD09_00034	CDS	1062	psbA			photosystem II protein D1
P002_WD09_00035	CDS	1614	matK			maturase K
P002_WD09_00036	CDS	402	rpl2_1			ribosomal protein L2
P002_WD09_00037	CDS	435	rpl2_2			ribosomal protein L2
P002_WD09_00038	CDS	279	rps19			ribosomal protein S19
P002_WD09_00039	CDS	468	rpl22			ribosomal protein L22
P002_WD09_00040	CDS	657	rps3			ribosomal protein S3
P002_WD09_00041	CDS	411	rpl16			ribosomal protein L16
P002_WD09_00042	CDS	375	rpl14			ribosomal protein L14
P002_WD09_00043	CDS	195	psbK			photosystem II protein K
P002_WD09_00044	tRNA	88				tRNA-Ser(gct)
P002_WD09_00045	tRNA	72				tRNA-Arg(tct)
P002_WD09_00046	CDS	1527	atpA			ATP synthase CF1 alpha subunit
P002_WD09_00047	CDS	372	atpF_1			ATP synthase CF0 subunit I
P002_WD09_00048	CDS	171	atpF_2			ATP synthase CF0 subunit I
P002_WD09_00049	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WD09_00050	CDS	744	atpI			ATP synthase CF0 subunit IV
P002_WD09_00051	CDS	711	rps2			ribosomal protein S2
P002_WD09_00052	CDS	4080	rpoC2			RNA polymerase beta'' subunit
P002_WD09_00053	CDS	1431	rpoC1_1			RNA polymerase beta' subunit
P002_WD09_00054	CDS	438	rpoC1_2			RNA polymerase beta' subunit
P002_WD09_00055	CDS	3231	rpoB			RNA polymerase beta subunit
P002_WD09_00056	CDS	357				hypothetical protein
P002_WD09_00057	tRNA	72				tRNA-Cys(gca)
P002_WD09_00058	CDS	228				hypothetical protein
P002_WD09_00059	tRNA	77				tRNA-Asp(gtc)
P002_WD09_00060	tRNA	86				tRNA-Tyr(gta)
P002_WD09_00061	tRNA	75				tRNA-Glu(ttc)
P002_WD09_00062	tRNA	74				tRNA-Thr(ggt)
P002_WD09_00063	CDS	1062	psbD			photosystem II protein D2
P002_WD09_00064	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WD09_00065	tRNA	88				tRNA-Ser(tga)
P002_WD09_00066	CDS	189	psbZ			photosystem II protein Z
P002_WD09_00067	tRNA	72				tRNA-Gly(gcc)
P002_WD09_00068	tRNA	76				tRNA-Met(cat)
P002_WD09_00069	CDS	303	rps14			ribosomal protein S14
P002_WD09_00070	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WD09_00071	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WD09_00072	CDS	249	ycf3			hypothetical chloroplast RF34
P002_WD09_00073	tRNA	89				tRNA-Ser(gga)
P002_WD09_00074	CDS	606	rps4			ribosomal protein S4
P002_WD09_00075	tRNA	75				tRNA-Thr(tgt)
P002_WD09_00076	tRNA	74				tRNA-Phe(gaa)
P002_WD09_00077	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WD09_00078	CDS	744	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WD09_00079	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WD09_00080	tRNA	73				tRNA-Met(cat)
P002_WD09_00081	CDS	423	atpE			ATP synthase CF1 epsilon subunit
P002_WD09_00082	CDS	1488	atpB			ATP synthase CF1 beta subunit
P002_WD09_00083	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WD09_00084	CDS	1305	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WD09_00085	CDS	555	ycf4			photosystem I assembly protein Ycf4
P002_WD09_00086	CDS	690	cemA			envelope membrane protein
P002_WD09_00087	CDS	963	petA			cytochrome f
P002_WD09_00088	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P002_WD09_00089	CDS	225				hypothetical protein
P002_WD09_00090	tRNA	74				tRNA-Trp(cca)
P002_WD09_00091	tRNA	76				tRNA-Pro(tgg)
P002_WD09_00092	CDS	135	psaJ			photosystem I subunit IX
P002_WD09_00093	CDS	186				hypothetical protein
P002_WD09_00094	CDS	387	rpl20			ribosomal protein L20
P002_WD09_00095	CDS	486	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WD09_00096	CDS	189	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WD09_00097	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WD09_00098	CDS	240	psbH			photosystem II phosphoprotein
P002_WD09_00099	CDS	489	petB			cytochrome b6
P002_WD09_00100	CDS	459	petD			cytochrome b6/f complex subunit IV
P002_WD09_00101	CDS	825	rpoA			RNA polymerase alpha subunit
P002_WD09_00102	CDS	408	rps11			ribosomal protein S11
P002_WD09_00103	CDS	240	infA			translational initiation factor 1
P002_WD09_00104	CDS	231	rps8			ribosomal protein S8
