locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WG06_00061	CDS	312	rps18			ribosomal protein S18
P003_WG06_00062	CDS	201				hypothetical protein
P003_WG06_00063	CDS	135	psaJ			photosystem I subunit IX
P003_WG06_00064	tRNA	74				tRNA-Pro(tgg)
P003_WG06_00065	tRNA	74				tRNA-Trp(cca)
P003_WG06_00066	CDS	243	petG			Cytochrome b6-f complex subunit 5
P003_WG06_00067	CDS	282	psbE			photosystem II cytochrome b559 alpha subunit
P003_WG06_00068	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P003_WG06_00069	CDS	165				hypothetical protein
P003_WG06_00070	CDS	963	petA			cytochrome f
P003_WG06_00071	CDS	690	cemA			envelope membrane protein
P003_WG06_00072	CDS	546	ycf4			photosystem I assembly protein Ycf4
P003_WG06_00073	CDS	1533	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WG06_00074	CDS	1434	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WG06_00075	CDS	303				hypothetical protein
P003_WG06_00076	CDS	1536	atpB			ATP synthase CF1 beta subunit
P003_WG06_00077	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P003_WG06_00078	tRNA	73				tRNA-Met(cat)
P003_WG06_00079	CDS	135				hypothetical protein
P003_WG06_00080	CDS	306	ndhK_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit K, chloroplastic
P003_WG06_00081	CDS	408	ndhK_2			NADH-plastoquinone oxidoreductase subunit K
P003_WG06_00082	CDS	378	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P003_WG06_00083	tRNA	74				tRNA-Phe(gaa)
P003_WG06_00084	tRNA	75				tRNA-Thr(tgt)
P003_WG06_00085	CDS	606	rps4			ribosomal protein S4
P003_WG06_00086	tRNA	87				tRNA-Ser(gga)
P003_WG06_00087	CDS	135	ycf3			hypothetical chloroplast RF34
P003_WG06_00088	CDS	402	rps2			ribosomal protein S2
P003_WG06_00089	CDS	744	atpI			ATP synthase CF0 subunit IV
P003_WG06_00090	CDS	246	atpH			ATP synthase CF0 subunit III
P003_WG06_00091	CDS	171	atpF_1			ATP synthase CF0 subunit I
P003_WG06_00092	CDS	375	atpF_2			ATP synthase CF0 subunit I
P003_WG06_00093	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P003_WG06_00094	tRNA	72				tRNA-Arg(tct)
P003_WG06_00095	tRNA	88				tRNA-Ser(gct)
P003_WG06_00096	CDS	168	psbI			Photosystem II reaction center protein I
P003_WG06_00097	CDS	186	psbK			photosystem II protein K
P003_WG06_00098	tRNA	73				tRNA-Gln(ttg)
P003_WG06_00099	CDS	132	rps16			ribosomal protein S16
P003_WG06_00100	CDS	1611	matK			maturase K
P003_WG06_00101	CDS	210				hypothetical protein
P003_WG06_00102	CDS	234	infA			translational initiation factor 1
P003_WG06_00103	CDS	213				hypothetical protein
P003_WG06_00104	CDS	417	rps11			ribosomal protein S11
P003_WG06_00105	CDS	1008	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P003_WG06_00106	CDS	459	petD			cytochrome b6/f complex subunit IV
P003_WG06_00107	CDS	177				hypothetical protein
P003_WG06_00108	CDS	489	petB			cytochrome b6
P003_WG06_00109	rRNA	1532				16S ribosomal RNA
P003_WG06_00110	tRNA	77				tRNA-Ile(gat)
P003_WG06_00111	tRNA	76				tRNA-Ala(tgc)
P003_WG06_00112	rRNA	2891				23S ribosomal RNA
P003_WG06_00113	rRNA	110				5S ribosomal RNA
P003_WG06_00114	CDS	306	pgrR			HTH-type transcriptional regulator PgrR
P003_WG06_00115	CDS	405	rps8			ribosomal protein S8
P003_WG06_00116	CDS	369	rpl14			ribosomal protein L14
P003_WG06_00117	CDS	360	rpl16			ribosomal protein L16
P003_WG06_00118	CDS	663	rps3			ribosomal protein S3
P003_WG06_00119	CDS	492	rpl22			ribosomal protein L22
P003_WG06_00120	CDS	279	rps19			ribosomal protein S19
P003_WG06_00121	tRNA	76				tRNA-His(gtg)
P003_WG06_00122	CDS	1059	psbA			photosystem II protein D1
