locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WG01_00047	tRNA	71				tRNA-Cys(gca)
P003_WG01_00048	CDS	303				hypothetical protein
P003_WG01_00049	CDS	153				hypothetical protein
P003_WG01_00050	CDS	144				hypothetical protein
P003_WG01_00051	CDS	141				hypothetical protein
P003_WG01_00052	tRNA	78				tRNA-Asp(gtc)
P003_WG01_00053	tRNA	86				tRNA-Tyr(gta)
P003_WG01_00054	tRNA	75				tRNA-Glu(ttc)
P003_WG01_00055	tRNA	74				tRNA-Thr(ggt)
P003_WG01_00056	CDS	1062	psbD			photosystem II protein D2
P003_WG01_00057	CDS	1392	psbC			photosystem II CP43 chlorophyll apoprotein
P003_WG01_00058	tRNA	93				tRNA-Ser(tga)
P003_WG01_00059	CDS	279				hypothetical protein
P003_WG01_00060	CDS	246				hypothetical protein
P003_WG01_00061	tRNA	71				tRNA-Gly(gcc)
P003_WG01_00062	tRNA	74				tRNA-Met(cat)
P003_WG01_00063	CDS	204				hypothetical protein
P003_WG01_00064	CDS	2205	psaB			photosystem I P700 apoprotein A2
P003_WG01_00065	CDS	2253	psaA			photosystem I P700 apoprotein A1
P003_WG01_00066	CDS	207				hypothetical protein
P003_WG01_00067	CDS	249	ycf3			hypothetical chloroplast RF34
P003_WG01_00068	tRNA	87				tRNA-Ser(gga)
P003_WG01_00069	CDS	606	rps4			ribosomal protein S4
P003_WG01_00070	tRNA	75				tRNA-Thr(tgt)
P003_WG01_00071	CDS	204				hypothetical protein
P003_WG01_00072	tRNA	73				tRNA-Phe(gaa)
P003_WG01_00073	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P003_WG01_00074	CDS	684	ndhK			NADH-plastoquinone oxidoreductase subunit K
P003_WG01_00075	CDS	441	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P003_WG01_00076	CDS	174				hypothetical protein
P003_WG01_00077	tRNA	73				tRNA-Met(cat)
P003_WG01_00078	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P003_WG01_00079	CDS	1497	atpB			ATP synthase CF1 beta subunit
P003_WG01_00080	CDS	1449	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WG01_00081	CDS	1569	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WG01_00082	CDS	111	psaI			photosystem I subunit VIII
P003_WG01_00083	CDS	555	ycf4			photosystem I assembly protein Ycf4
P003_WG01_00084	CDS	720	cemA			envelope membrane protein
P003_WG01_00085	CDS	969	petA			cytochrome f
P003_WG01_00086	CDS	276				hypothetical protein
P003_WG01_00087	CDS	123	psbJ			photosystem II protein J
P003_WG01_00088	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P003_WG01_00089	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P003_WG01_00090	tRNA	74				tRNA-Trp(cca)
P003_WG01_00091	tRNA	74				tRNA-Pro(tgg)
P003_WG01_00092	CDS	135	psaJ			photosystem I subunit IX
P003_WG01_00093	CDS	306	rps18			ribosomal protein S18
P003_WG01_00094	CDS	489				hypothetical protein
P003_WG01_00095	CDS	240				hypothetical protein
P003_WG01_00096	CDS	378	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WG01_00097	CDS	162				hypothetical protein
P003_WG01_00098	CDS	225	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WG01_00099	CDS	150				hypothetical protein
P003_WG01_00100	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WG01_00101	CDS	222	psbH			photosystem II phosphoprotein
P003_WG01_00102	CDS	234				hypothetical protein
P003_WG01_00103	CDS	699	petB			cytochrome b6
P003_WG01_00104	CDS	534	petD			cytochrome b6/f complex subunit IV
P003_WG01_00105	CDS	1014	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P003_WG01_00106	CDS	417	rps11			ribosomal protein S11
P003_WG01_00107	CDS	369				hypothetical protein
P003_WG01_00108	CDS	288	infA			Translation initiation factor IF-1
P003_WG01_00109	CDS	399	rps8			ribosomal protein S8
P003_WG01_00110	CDS	369	rpl14			ribosomal protein L14
P003_WG01_00111	CDS	360	rpl16			ribosomal protein L16
P003_WG01_00112	CDS	657	rps3			ribosomal protein S3
P003_WG01_00113	CDS	540				hypothetical protein
P003_WG01_00114	CDS	279	rps19			ribosomal protein S19
P003_WG01_00115	CDS	2238	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WG01_00116	tRNA	80				tRNA-Leu(tag)
P003_WG01_00117	CDS	972	ccsA			cytochrome c heme attachment protein
P003_WG01_00118	CDS	1521	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WG01_00119	CDS	141				hypothetical protein
P003_WG01_00120	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WG01_00121	CDS	534	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WG01_00122	CDS	543	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WG01_00123	CDS	267	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WG01_00124	CDS	588	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WG01_00125	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P003_WG01_00126	CDS	273	rps15			ribosomal protein S15
P003_WG01_00127	CDS	4158				hypothetical protein
