P001_WA02_00011 	Orobanchaceae;Euphrasia; 	Orobanchaceae;Euphrasia	Brassicaceae;Arabis; 	Salicaceae;Salix; 	Orobanchaceae;Euphrasia; 	Orobanchaceae;Euphrasia;
P001_WB05_00068 	Poaceae;Anthoxanthum; 	Poaceae;Elymus	Poaceae;Bromus; 	Poaceae;Alopecurus; 	Poaceae;Hierochloe; 	Poaceae;Agrostis;
P001_WB06_00106 	Gentianaceae;Comastoma; 	Gentianaceae;Swertia	Gentianaceae;Gentianella; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana;
P001_WB07_00074 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis; 	Fabaceae;Astragalus; 	Fabaceae;Astragalus;
P001_WB08_00027 	Poaceae;Bromus; 	Poaceae;Elymus	Poaceae;Bromus; 	Poaceae;Alopecurus; 	Poaceae;Hierochloe; 	Poaceae;Agrostis;
P001_WB09_00091 	Asteraceae;Leontodon; 	Asteraceae;Crepidiastrum	Asteraceae;Scorzonera; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium; 	Asteraceae;Taraxacum;
P001_WB10_00082 	Poaceae;Nardus; 	Poaceae;Nardus	Poaceae;Anthoxanthum; 	Poaceae;Bromus; 	Poaceae;Hierochloe; 	Poaceae;Agrostis;
P001_WB11_00026 	Campanulaceae;Campanula; 	Campanulaceae;Campanula	Campanulaceae;Campanula; 	Campanulaceae;Campanula; 	Apiaceae;Ligusticum; 	Campanulaceae;Campanula;
P001_WB12_00108 	Asteraceae;Gnaphalium; 	Asteraceae;Eclipta	Asteraceae;Gnaphalium; 	Asteraceae;Antennaria; 	Asteraceae;Antennaria; 	Asteraceae;Antennaria;
P001_WC02_00096 	Poaceae;Deschampsia; 	Poaceae;Phyllostachys	Poaceae;Sesleria; 	Poaceae;Alopecurus; 	Poaceae;Hierochloe; 	Poaceae;Agrostis;
P001_WC03_00005 	Asteraceae;Erigeron; 	Asteraceae;Erigeron	Asteraceae;Erigeron; 	Asteraceae;Erigeron; 	Asteraceae;Solidago; 	Asteraceae;Aster;
P001_WC04_00038 	Cupressaceae;Juniperus; 	Cupressaceae;Juniperus	Cupressaceae;Juniperus; 	Caryophyllaceae;Minuartia; 	Ericaceae;Phyllodoce; 	Ericaceae;Empetrum;
P001_WC06_00032 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana;
P001_WC07_00015 	Asteraceae;Leontodon; 	Asteraceae;Taraxacum	Asteraceae;Scorzonera; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium; 	Asteraceae;Taraxacum;
P001_WC08_00017 	Apiaceae;Bupleurum; 	Apiaceae;Bupleurum	Campanulaceae;Campanula; 	Campanulaceae;Campanula; 	Lentibulariaceae;Pinguicula; 	Apiaceae;Bupleurum;
P001_WC09_00016 	Lamiaceae;Betonica; 	Lamiaceae;Colquhounia	Lentibulariaceae;Pinguicula; 	Apiaceae;Bupleurum; 	Brassicaceae;Cardamine; 	Polygonaceae;Bistorta;
P001_WC10_00087 	Apiaceae;Carum; 	Apiaceae;Ledebouriella	Apiaceae;Carum; 	Apiaceae;Peucedanum; 	Apiaceae;Chaerophyllum; 	Apiaceae;Ligusticum;
P001_WC11_00064 	Polygonaceae;Rumex; 	Polygonaceae;Rumex	Polygonaceae;Rumex; 	Polygonaceae;Rumex; 	Polygonaceae;Oxyria; 	Polygonaceae;Polygonum;
P001_WC12_00026 	Cyperaceae;Carex; 	Cyperaceae;Carex	Crassulaceae;Sedum; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P001_WD01_00010 	Poaceae;Poa; 	Poaceae;Phyllostachys	Poaceae;Poa; 	Poaceae;Alopecurus; 	Poaceae;Hierochloe; 	Poaceae;Agrostis;
P001_WD02_00092 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Micranthes	Saxifragaceae;Saxifraga; 	Brassicaceae;Draba; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga;
P001_WD03_00076 	Poaceae;Calamagrostis; 	Poaceae;Phyllostachys	Poaceae;Calamagrostis; 	Poaceae;Alopecurus; 	Poaceae;Hierochloe; 	Poaceae;Agrostis;
P001_WD04_00102 	Ericaceae;Cassiope; 	Ericaceae;Rhododendron	Ericaceae;Harrimanella; 	Ericaceae;Kalmia; 	Ericaceae;Bryanthus; 	Ericaceae;Empetrum;
P001_WD05_00088 	Poaceae;Avenella; 	Poaceae;Phyllostachys	Poaceae;Sesleria; 	Poaceae;Alopecurus; 	Poaceae;Hierochloe; 	Poaceae;Agrostis;
P001_WD06_00058 	Campanulaceae;Campanula; 	Campanulaceae;Campanula	Campanulaceae;Campanula; 	Campanulaceae;Campanula; 	Campanulaceae;Campanula; 	Apiaceae;Bupleurum;
P001_WD07_00005 	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene; 	Caryophyllaceae;Viscaria;
P001_WD08_00115 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium;
P001_WD08_00150 	Caryophyllaceae;Cerastium; 	Boraginaceae;Borago	Boraginaceae;Myosotis; 	Asteraceae;Aster; 	Asteraceae;Antennaria; 	Asteraceae;Taraxacum;
P001_WD09_00097 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana;
P001_WD10_00087 	Boraginaceae;Myosotis; 	Boraginaceae;Borago	Boraginaceae;Myosotis; 	Asteraceae;Aster; 	Asteraceae;Antennaria; 	Asteraceae;Taraxacum;
P001_WD11_00078 	Crassulaceae;Sedum; 	Crassulaceae;Rosularia	Crassulaceae;Sempervivum; 	Crassulaceae;Rhodiola; 	Crassulaceae;Sedum; 	Primulaceae;Trientalis;
P001_WD11_00126 	Crassulaceae;Sedum; 	Asteraceae;Taraxacum	Asteraceae;Scorzonera; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium; 	Asteraceae;Taraxacum;
P001_WD11_00181 	Crassulaceae;Sedum; 	Poaceae;Festuca	Crassulaceae;Sedum; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca;
P001_WD11_00268 	Crassulaceae;Sedum; 	Cyperaceae;Carex	Crassulaceae;Sedum; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P001_WD12_00029 	Asteraceae;Taraxacum; 	Asteraceae;Taraxacum	Asteraceae;Scorzonera; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium; 	Asteraceae;Taraxacum;
P001_WE01_00083 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Psammosilene	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Viscaria; 	Caryophyllaceae;Minuartia;
P001_WE02_00097 	Cyperaceae;Kobresia; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P001_WE03_00032 	Ranunculaceae;Ranunculus; 	Ranunculaceae;Ranunculus	Ranunculaceae;Ranunculus; 	Brassicaceae;Arabis; 	Caryophyllaceae;Dianthus; 	Ranunculaceae;Ranunculus;
P001_WE04_00082 	Tofieldiaceae;Tofieldia; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P001_WE04_00180 	Tofieldiaceae;Tofieldia; 	Tofieldiaceae;Tofieldia	Ranunculaceae;Thalictrum; 	Cyperaceae;Carex; 	Liliaceae;Gagea; 	Liliaceae;Fritillaria;
P001_WE05_00052 	Ericaceae;Kalmia; 	Ericaceae;Erica	Ericaceae;Harrimanella; 	Ericaceae;Cassiope; 	Ericaceae;Bryanthus; 	Ericaceae;Empetrum;
P001_WE06_00047 	Poaceae;Phleum; 	Poaceae;Phyllostachys	Poaceae;Sesleria; 	Poaceae;Alopecurus; 	Poaceae;Hierochloe; 	Poaceae;Agrostis;
P001_WE07_00119 	Juncaceae;Luzula; 	Cyperaceae;Hypolytrum	Juncaceae;Luzula; 	Juncaceae;Luzula; 	Cyperaceae;Carex; 	Juncaceae;Luzula;
P001_WE08_00034 	Caprifoliaceae;Scabiosa; 	Caprifoliaceae;Dipsacus	Caprifoliaceae;Patrinia; 	Apiaceae;Bupleurum; 	Apiaceae;Tilingia; 	Apiaceae;Bupleurum;
P001_WE10_00056 	Asteraceae;Taraxacum; 	Asteraceae;Taraxacum	Asteraceae;Scorzonera; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium; 	Asteraceae;Taraxacum;
P001_WE11_00054 	Poaceae;Festuca; 	Poaceae;Festuca	Crassulaceae;Sedum; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca;
P001_WE12_00060 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P001_WE12_00239 	Cyperaceae;Carex; 	Asteraceae;Taraxacum	Asteraceae;Scorzonera; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium; 	Asteraceae;Taraxacum;
P001_WF01_00053 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum;
P001_WF02_00031 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P001_WF03_00082 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium;
P001_WF04_00015 	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene	Caryophyllaceae;Silene; 	Caryophyllaceae;Viscaria; 	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene;
P001_WF05_00062 	Asteraceae;Antennaria; 	Asteraceae;Eclipta	Asteraceae;Gnaphalium; 	Asteraceae;Antennaria; 	Asteraceae;Antennaria; 	Asteraceae;Antennaria;
P001_WF06_00045 	Orobanchaceae;Euphrasia; 	Orobanchaceae;Euphrasia	Brassicaceae;Arabis; 	Salicaceae;Salix; 	Orobanchaceae;Euphrasia; 	Orobanchaceae;Euphrasia;
P001_WF06_00186 	Orobanchaceae;Euphrasia; 	Poaceae;Nassella	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Agrostis;
P001_WF07_00056 	Poaceae;Festuca; 	Poaceae;Nassella	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Agrostis;
P001_WF08_00103 	Orchidaceae;Coeloglossum; 	Orchidaceae;Platanthera	Ranunculaceae;Ranunculus; 	Ranunculaceae;Ranunculus; 	Ranunculaceae;Aconitum; 	Cyperaceae;Carex;
P001_WF09_00049 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana;
P001_WF10_00075 	Fabaceae;Anthyllis; 	Fabaceae;Lotus	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P001_WF11_00013 	Apiaceae;Seseli; 	Apiaceae;Ledebouriella	Apiaceae;Carum; 	Apiaceae;Peucedanum; 	Apiaceae;Chaerophyllum; 	Apiaceae;Ligusticum;
P001_WF12_00048 	Geraniaceae;Geranium; 	Geraniaceae;Geranium	Geraniaceae;Geranium; 	Apiaceae;Tilingia; 	Campanulaceae;Campanula; 	Asteraceae;Taraxacum;
P001_WG01_00078 	Ranunculaceae;Thalictrum; 	Ranunculaceae;Thalictrum	Cyperaceae;Carex; 	Ranunculaceae;Trollius; 	Caryophyllaceae;Dianthus; 	Ranunculaceae;Ranunculus;
P001_WG02_00122 	Cyperaceae;Carex; 	Ranunculaceae;Thalictrum	Cyperaceae;Carex; 	Ranunculaceae;Trollius; 	Caryophyllaceae;Dianthus; 	Ranunculaceae;Ranunculus;
P001_WG02_00274 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P001_WG04_00102 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P001_WG05_00073 	Caryophyllaceae;Viscaria; 	Caryophyllaceae;Silene	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene;
P001_WG06_00092 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga;
P001_WG07_00012 	Gentianaceae;Gentianella; 	Gentianaceae;Swertia	Gentianaceae;Gentianella; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana;
P001_WG08_00088 	Asteraceae;Anthemis; 	Asteraceae;Artemisia	Asteraceae;Anthemis; 	Asteraceae;Artemisia; 	Asteraceae;Achillea; 	Asteraceae;Leucanthemopsis;
P001_WG10_00101 	Asteraceae;Taraxacum; 	Asteraceae;Taraxacum	Asteraceae;Scorzonera; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium; 	Asteraceae;Taraxacum;
P001_WG11_00038 	Liliaceae;Gagea; 	Liliaceae;Gagea	Cyperaceae;Carex; 	Ranunculaceae;Ranunculus; 	Ranunculaceae;Ranunculus; 	Apiaceae;Bupleurum;
P001_WG12_00043 	Poaceae;Catabrosella; 	Poaceae;Zingeria	Poaceae;Hyalopoa; 	Poaceae;Hierochloe; 	Poaceae;Festuca; 	Poaceae;Agrostis;
P001_WH01_00013 	Celastraceae;Parnassia; 	Celastraceae;Parnassia	Plantaginaceae;Veronica; 	Fabaceae;Hedysarum; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium;
P001_WH02_00136 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P001_WH02_00137 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P001_WH03_00122 	Cyperaceae;Eriophorum; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P001_WH04_00086 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga;
P001_WH05_00070 	Plantaginaceae;Veronica; 	Phrymaceae;Lancea	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium; 	Orobanchaceae;Pedicularis;
P001_WH06_00080 	Poaceae;Trisetum; 	Poaceae;Phyllostachys	Poaceae;Sesleria; 	Poaceae;Alopecurus; 	Poaceae;Hierochloe; 	Poaceae;Agrostis;
P001_WH07_00108 	Asteraceae;Scorzonera; 	Asteraceae;Taraxacum	Asteraceae;Scorzonera; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium; 	Asteraceae;Taraxacum;
P001_WH08_00080 	Asteraceae;Anthemis; 	Asteraceae;Artemisia	Asteraceae;Anthemis; 	Asteraceae;Artemisia; 	Asteraceae;Achillea; 	Asteraceae;Leucanthemopsis;
P001_WH09_00053 	Primulaceae;Primula; 	Primulaceae;Primula	Primulaceae;Primula; 	Gentianaceae;Gentiana; 	Primulaceae;Soldanella; 	Primulaceae;Soldanella;
P001_WH10_00068 	Hypericaceae;Hypericum; 	Hypericaceae;Hypericum	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga;
P001_WH11_00071 	Asteraceae;Erigeron; 	Asteraceae;Erigeron	Asteraceae;Erigeron; 	Asteraceae;Erigeron; 	Asteraceae;Solidago; 	Asteraceae;Aster;
P001_WH12_00043 	Asteraceae;Hieracium; 	Asteraceae;Leucomeris	Asteraceae;Hieracium; 	Asteraceae;Hieracium; 	Asteraceae;Hieracium; 	Asteraceae;Taraxacum;
P001_WH12_00090 	Asteraceae;Hieracium; 	Asteraceae;Leucomeris	Asteraceae;Hieracium; 	Asteraceae;Hieracium; 	Asteraceae;Hieracium; 	Asteraceae;Taraxacum;
P002_WA01_00064 	Poaceae;Hyalopoa; 	Poaceae;Zingeria	Poaceae;Sesleria; 	Poaceae;Alopecurus; 	Poaceae;Hierochloe; 	Poaceae;Agrostis;
P002_WA02_00018 	Fabaceae;Trifolium; 	Fabaceae;Trifolium	Fabaceae;Trifolium; 	Fabaceae;Hedysarum; 	Fabaceae;Hedysarum; 	Fabaceae;Oxytropis;
P002_WA03_00026 	Poaceae;Festuca; 	Poaceae;Phyllostachys	Poaceae;Sesleria; 	Poaceae;Alopecurus; 	Poaceae;Hierochloe; 	Poaceae;Agrostis;
P002_WA04_00087 	Apiaceae;Carum; 	Apiaceae;Ledebouriella	Apiaceae;Carum; 	Apiaceae;Peucedanum; 	Apiaceae;Chaerophyllum; 	Apiaceae;Ligusticum;
P002_WA05_00084 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana;
P002_WA06_00094 	Apiaceae;Peucedanum; 	Apiaceae;Ledebouriella	Apiaceae;Carum; 	Apiaceae;Peucedanum; 	Apiaceae;Chaerophyllum; 	Apiaceae;Ligusticum;
P002_WA07_00061 	Ericaceae;Harrimanella; 	Ericaceae;Rhododendron	Ericaceae;Cassiope; 	Ericaceae;Kalmia; 	Ericaceae;Bryanthus; 	Ericaceae;Empetrum;
P002_WA08_00047 	Poaceae;Poa; 	Poaceae;Poa	Poaceae;Poa; 	Poaceae;Poa; 	Poaceae;Poa; 	Poaceae;Poa;
P002_WA09_00083 	Rosaceae;Dryas; 	Rosaceae;Dryas	Rosaceae;Dryas; 	Cyperaceae;Carex; 	Rosaceae;Dryas; 	Rosaceae;Spiraea;
P002_WA10_00059 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron;
P002_WA11_00139 	Poaceae;Calamagrostis; 	Poaceae;Phyllostachys	Poaceae;Sesleria; 	Poaceae;Alopecurus; 	Poaceae;Hierochloe; 	Poaceae;Agrostis;
P002_WA12_00071 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga;
P002_WB01_00048 	Apiaceae;Chaerophyllum; 	Apiaceae;Ledebouriella	Apiaceae;Carum; 	Apiaceae;Peucedanum; 	Apiaceae;Chaerophyllum; 	Apiaceae;Ligusticum;
P002_WB02_00061 	Primulaceae;Primula; 	Primulaceae;Primula	Primulaceae;Primula; 	Gentianaceae;Gentiana; 	Primulaceae;Soldanella; 	Primulaceae;Soldanella;
P002_WB03_00013 	Caryophyllaceae;Arenaria; 	Caryophyllaceae;Silene	Caryophyllaceae;Dianthus; 	Ranunculaceae;Ranunculus; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium;
P002_WB04_00032 	Poaceae;Helictotrichon; 	Poaceae;Phyllostachys	Poaceae;Sesleria; 	Poaceae;Alopecurus; 	Poaceae;Hierochloe; 	Poaceae;Agrostis;
P002_WB05_00109 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Onagraceae;Epilobium; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P002_WB06_00023 	Rosaceae;Potentilla; 	Rosaceae;Potentilla	Orobanchaceae;Pedicularis; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla;
P002_WB07_00042 	Ericaceae;Bryanthus; 	Ericaceae;Rhododendron	Ericaceae;Harrimanella; 	Ericaceae;Cassiope; 	Ericaceae;Kalmia; 	Ericaceae;Empetrum;
P002_WB08_00035 	Poaceae;Poa; 	Poaceae;Poa	Poaceae;Poa; 	Poaceae;Poa; 	Poaceae;Poa; 	Poaceae;Poa;
P002_WB09_00105 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P002_WB10_00062 	Caryophyllaceae;Stellaria; 	Caryophyllaceae;Cerastium	Caryophyllaceae;Stellaria; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium;
P002_WB11_00015 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Onagraceae;Epilobium; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P002_WB12_00029 	Saxifragaceae;Chrysosplenium; 	Saxifragaceae;Chrysosplenium	Saxifragaceae;Saxifraga; 	Brassicaceae;Draba; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga;
P002_WC01_00008 	Rosaceae;Potentilla; 	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P002_WC01_00143 	Rosaceae;Potentilla; 	Rosaceae;Potentilla	Orobanchaceae;Pedicularis; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla;
P002_WC02_00092 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis; 	Fabaceae;Astragalus; 	Fabaceae;Astragalus;
P002_WC03_00091 	Orobanchaceae;Euphrasia; 	Orobanchaceae;Euphrasia	Brassicaceae;Arabis; 	Salicaceae;Salix; 	Orobanchaceae;Euphrasia; 	Orobanchaceae;Euphrasia;
P002_WC04_00021 	Asteraceae;Aster; 	Asteraceae;Aster	Juncaceae;Luzula; 	Asteraceae;Solidago; 	Asteraceae;Aster; 	Asteraceae;Erigeron;
P002_WC05_00096 	Apiaceae;Tilingia; 	Araliaceae;Panax	Apiaceae;Ligusticum; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium; 	Asteraceae;Taraxacum;
P002_WC06_00103 	Juncaceae;Luzula; 	Cyperaceae;Hypolytrum	Juncaceae;Luzula; 	Juncaceae;Luzula; 	Cyperaceae;Carex; 	Juncaceae;Luzula;
P002_WC07_00060 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron;
P002_WC08_00043 	Brassicaceae;Cardamine; 	Brassicaceae;Cardamine	Brassicaceae;Cardamine; 	Brassicaceae;Draba; 	Brassicaceae;Draba; 	Brassicaceae;Arabis;
P002_WC09_00045 	Fabaceae;Astragalus; 	Fabaceae;Astragalus	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis; 	Fabaceae;Astragalus; 	Fabaceae;Oxytropis;
P002_WC10_00013 	Polygonaceae;Persicaria; 	Polygonaceae;Bistorta	Polygonaceae;Bistorta; 	Polygonaceae;Polygonum; 	Polygonaceae;Bistorta; 	Polygonaceae;Rumex;
