locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WG11_00092	CDS	858	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WG11_00093	CDS	240	rps7			ribosomal protein S7
P002_WG11_00094	CDS	138				hypothetical protein
P002_WG11_00095	CDS	285				hypothetical protein
P002_WG11_00096	tRNA	72				tRNA-Val(gac)
P002_WG11_00097	rRNA	1487				16S ribosomal RNA
P002_WG11_00098	CDS	216				hypothetical protein
P002_WG11_00099	CDS	105				hypothetical protein
P002_WG11_00100	rRNA	3010				23S ribosomal RNA
P002_WG11_00101	tRNA	75				tRNA-Arg(acg)
P002_WG11_00102	tRNA	74				tRNA-Asn(gtt)
P002_WG11_00103	CDS	3762				hypothetical protein
P002_WG11_00104	CDS	273	rps15			ribosomal protein S15
P002_WG11_00105	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P002_WG11_00106	CDS	567	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P002_WG11_00107	CDS	492	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P002_WG11_00108	CDS	531	ndhI			NADH-plastoquinone oxidoreductase subunit I
P002_WG11_00109	CDS	576	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P002_WG11_00110	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P002_WG11_00111	CDS	246	psaC			photosystem I subunit VII
P002_WG11_00112	CDS	1521	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P002_WG11_00113	CDS	963	ccsA			cytochrome c heme attachment protein
P002_WG11_00114	tRNA	80				tRNA-Leu(tag)
P002_WG11_00115	CDS	2274	ndhF			NADH-plastoquinone oxidoreductase subunit 5
