locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WD03_00052	CDS	192				hypothetical protein
P001_WD03_00053	CDS	171				hypothetical protein
P001_WD03_00054	tRNA	72				tRNA-Gln(ttg)
P001_WD03_00055	CDS	198	psbK			photosystem II protein K
P001_WD03_00056	tRNA	89				tRNA-Ser(gct)
P001_WD03_00057	CDS	1062	psbD			photosystem II protein D2
P001_WD03_00058	CDS	1422	psbC			photosystem II CP43 chlorophyll apoprotein
P001_WD03_00059	tRNA	88				tRNA-Ser(tga)
P001_WD03_00060	CDS	246	psbZ			Photosystem II reaction center protein Z
P001_WD03_00061	tRNA	73				tRNA-Gly(gcc)
P001_WD03_00062	tRNA	76				tRNA-Met(cat)
P001_WD03_00063	tRNA	74				tRNA-Thr(ggt)
P001_WD03_00064	tRNA	75				tRNA-Glu(ttc)
P001_WD03_00065	tRNA	86				tRNA-Tyr(gta)
P001_WD03_00066	tRNA	74				tRNA-Asp(gtc)
P001_WD03_00067	CDS	105	psbM			photosystem II protein M
P001_WD03_00068	tRNA	71				tRNA-Cys(gca)
P001_WD03_00069	CDS	3231	rpoB			RNA polymerase beta subunit
P001_WD03_00070	CDS	2049	rpoC1			RNA polymerase beta' subunit
P001_WD03_00071	CDS	4443	rpoC2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
P001_WD03_00072	CDS	711	rps2			ribosomal protein S2
P001_WD03_00073	CDS	861	atpI			ATP synthase CF0 subunit IV
P001_WD03_00074	CDS	198				hypothetical protein
P001_WD03_00075	CDS	168				hypothetical protein
P001_WD03_00076	CDS	246	atpH			ATP synthase CF0 subunit III
P001_WD03_00077	CDS	222	atpF_1			ATP synthase subunit b
P001_WD03_00078	CDS	174				hypothetical protein
P001_WD03_00079	CDS	372	atpF_2			ATP synthase CF0 subunit I
P001_WD03_00080	CDS	1599	atpA			ATP synthase CF1 alpha subunit
P001_WD03_00081	tRNA	72				tRNA-Arg(tct)
P001_WD03_00082	CDS	312	rps14			ribosomal protein S14
P001_WD03_00083	CDS	2205	psaB			photosystem I P700 apoprotein A2
P001_WD03_00084	CDS	2298	psaA			photosystem I P700 apoprotein A1
P001_WD03_00085	CDS	144				hypothetical protein
P001_WD03_00086	CDS	249	ycf3			hypothetical chloroplast RF34
P001_WD03_00087	tRNA	87				tRNA-Ser(gga)
P001_WD03_00088	CDS	606	rps4			ribosomal protein S4
P001_WD03_00089	tRNA	75				tRNA-Thr(tgt)
P001_WD03_00090	CDS	165				hypothetical protein
P001_WD03_00091	tRNA	73				tRNA-Phe(gaa)
P001_WD03_00092	CDS	489	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P001_WD03_00093	CDS	762	ndhK			NADH-plastoquinone oxidoreductase subunit K
P001_WD03_00094	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P001_WD03_00095	tRNA	75				tRNA-Met(cat)
P001_WD03_00096	CDS	414	atpE			ATP synthase CF1 epsilon subunit
P001_WD03_00097	CDS	1575	atpB			ATP synthase CF1 beta subunit
P001_WD03_00098	CDS	1461	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WD03_00099	CDS	450				hypothetical protein
P001_WD03_00100	CDS	720	rps3			ribosomal protein S3
P001_WD03_00101	CDS	162				hypothetical protein
P001_WD03_00102	CDS	363	rpl16			ribosomal protein L16
P001_WD03_00103	CDS	372	rpl14			ribosomal protein L14
P001_WD03_00104	CDS	411	rps8			ribosomal protein S8
P001_WD03_00105	CDS	324	infA			Translation initiation factor IF-1
P001_WD03_00106	CDS	432	rps11			ribosomal protein S11
P001_WD03_00107	CDS	1020	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P001_WD03_00108	CDS	525	petD			cytochrome b6/f complex subunit IV
P001_WD03_00109	CDS	699	petB			cytochrome b6
P001_WD03_00110	CDS	357	psbH			Photosystem II reaction center protein H
P001_WD03_00111	CDS	117	psbT			photosystem II protein T
P001_WD03_00112	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P001_WD03_00113	CDS	651	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P001_WD03_00114	CDS	150				hypothetical protein
P001_WD03_00115	CDS	360	rpl20			ribosomal protein L20
P001_WD03_00116	CDS	510				hypothetical protein
P001_WD03_00117	CDS	159	psaJ			photosystem I subunit IX
P001_WD03_00118	tRNA	76				tRNA-Pro(tgg)
P001_WD03_00119	tRNA	74				tRNA-Trp(cca)
P001_WD03_00120	rRNA	445				16S ribosomal RNA (partial)
P001_WD03_00121	rRNA	1188				16S ribosomal RNA (partial)
