locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WD02_00073	CDS	1062	psbD			photosystem II protein D2
P003_WD02_00074	tRNA	74				tRNA-Thr(ggt)
P003_WD02_00075	tRNA	75				tRNA-Glu(ttc)
P003_WD02_00076	tRNA	86				tRNA-Tyr(gta)
P003_WD02_00077	tRNA	77				tRNA-Asp(gtc)
P003_WD02_00078	CDS	135				hypothetical protein
P003_WD02_00079	tRNA	72				tRNA-Cys(gca)
P003_WD02_00080	CDS	3219	rpoB			RNA polymerase beta subunit
P003_WD02_00081	CDS	459	rpoC1_1			RNA polymerase beta' subunit
P003_WD02_00082	CDS	258				hypothetical protein
P003_WD02_00083	CDS	1659	rpoC1_2			RNA polymerase beta' subunit
P003_WD02_00084	CDS	4140	rpoC2			RNA polymerase beta'' subunit
P003_WD02_00085	CDS	672	rps2			ribosomal protein S2
P003_WD02_00086	CDS	795	atpI			ATP synthase CF0 subunit IV
P003_WD02_00087	CDS	294	atpH			ATP synthase CF0 subunit III
P003_WD02_00088	CDS	171	atpF_1			ATP synthase CF0 subunit I
P003_WD02_00089	CDS	471	atpF_2			ATP synthase CF0 subunit I
P003_WD02_00090	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P003_WD02_00091	tRNA	72				tRNA-Arg(tct)
P003_WD02_00092	CDS	165				hypothetical protein
P003_WD02_00093	tRNA	88				tRNA-Ser(gct)
P003_WD02_00094	CDS	219	psbK			photosystem II protein K
P003_WD02_00095	tRNA	72				tRNA-Gln(ttg)
P003_WD02_00096	CDS	1515	matK			maturase K
P003_WD02_00097	CDS	222				hypothetical protein
P003_WD02_00098	CDS	1062	psbA			photosystem II protein D1
P003_WD02_00099	tRNA	74				tRNA-His(gtg)
P003_WD02_00100	CDS	2241	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WD02_00101	tRNA	82				tRNA-Leu(tag)
P003_WD02_00102	CDS	987	ccsA			cytochrome c heme attachment protein
P003_WD02_00103	CDS	1530	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WD02_00104	CDS	246	psaC			photosystem I subunit VII
P003_WD02_00105	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WD02_00106	CDS	570	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WD02_00107	CDS	504	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WD02_00108	CDS	462	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WD02_00109	CDS	216				hypothetical protein
P003_WD02_00110	CDS	567	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WD02_00111	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P003_WD02_00112	CDS	267	rps15			ribosomal protein S15
P003_WD02_00113	CDS	4449				hypothetical protein
