locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WG07_00082	CDS	135	psaJ			photosystem I subunit IX
P003_WG07_00083	CDS	207				hypothetical protein
P003_WG07_00084	CDS	306	rps18			ribosomal protein S18
P003_WG07_00085	CDS	387	rpl20			ribosomal protein L20
P003_WG07_00086	CDS	402				hypothetical protein
P003_WG07_00087	CDS	327	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WG07_00088	CDS	390	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WG07_00089	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WG07_00090	CDS	222	psbH			photosystem II phosphoprotein
P003_WG07_00091	CDS	543	petB			cytochrome b6
P003_WG07_00092	CDS	525	petD			cytochrome b6/f complex subunit IV
P003_WG07_00093	CDS	711	rpoA			RNA polymerase alpha subunit
P003_WG07_00094	CDS	417	rps11			ribosomal protein S11
P003_WG07_00095	CDS	147				hypothetical protein
P003_WG07_00096	CDS	114				hypothetical protein
P003_WG07_00097	CDS	234	infA			translational initiation factor 1
P003_WG07_00098	CDS	405	rps8			ribosomal protein S8
P003_WG07_00099	CDS	369	rpl14			ribosomal protein L14
P003_WG07_00100	CDS	360	rpl16			ribosomal protein L16
P003_WG07_00101	CDS	207				hypothetical protein
P003_WG07_00102	CDS	663	rps3			ribosomal protein S3
P003_WG07_00103	CDS	477	rpl22			ribosomal protein L22
P003_WG07_00104	CDS	279	rps19			ribosomal protein S19
P003_WG07_00105	CDS	6837				hypothetical protein
P003_WG07_00106	tRNA	75				tRNA-Met(cat)
P003_WG07_00107	CDS	282	rpl23			ribosomal protein L23
P003_WG07_00108	CDS	402	rpl2_1			ribosomal protein L2
P003_WG07_00109	CDS	498	rpl2_2			ribosomal protein L2
P003_WG07_00110	CDS	468	rps7			ribosomal protein S7
P003_WG07_00111	CDS	246				hypothetical protein
P003_WG07_00112	CDS	912	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
P003_WG07_00113	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P003_WG07_00114	tRNA	83				tRNA-Leu(caa)
P003_WG07_00115	CDS	1035				hypothetical protein
P003_WG07_00116	CDS	3123				hypothetical protein
P003_WG07_00117	CDS	234				hypothetical protein
P003_WG07_00118	CDS	264	rps15			ribosomal protein S15
P003_WG07_00119	CDS	138	ndhH_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit H, chloroplastic
P003_WG07_00120	CDS	261	ndhH_2			NADH-plastoquinone oxidoreductase subunit 7
P003_WG07_00121	CDS	612	ndhH_3			NADH-plastoquinone oxidoreductase subunit 7
P003_WG07_00122	CDS	96				hypothetical protein
P003_WG07_00123	CDS	417	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WG07_00124	CDS	276	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WG07_00125	CDS	246	psaC			photosystem I subunit VII
P003_WG07_00126	CDS	264	ndhD_1	7.1.1.-		NAD(P)H-quinone oxidoreductase chain 4
P003_WG07_00127	CDS	936	ndhD_2			NADH-plastoquinone oxidoreductase subunit 4
P003_WG07_00128	CDS	714	ccsA_1			cytochrome c heme attachment protein
P003_WG07_00129	CDS	294	ccsA_2			cytochrome c heme attachment protein
P003_WG07_00130	tRNA	80				tRNA-Leu(tag)
P003_WG07_00131	CDS	216				hypothetical protein
P003_WG07_00132	tRNA	74				tRNA-Asn(gtt)
P003_WG07_00133	CDS	138				hypothetical protein
P003_WG07_00134	tRNA	75				tRNA-Arg(acg)
P003_WG07_00135	rRNA	2474				23S ribosomal RNA (partial)
